Is_Sale,Source,Reference,Town,PropertyType,Latitude,Longitude,TotalRooms,TotalBedrooms,TotalBathrooms,TotalSqm,TotalIntArea,TotalExtArea,Price,Province
False,Remax,240361007-676,Naxxar,Apartment,35.93002,14.42395,6.0,3.0,1.0,0.0,0.0,0.0,850,Northern
False,Remax,240361007-673,Naxxar,Apartment,35.93002,14.42395,6.0,3.0,1.0,0.0,0.0,0.0,950,Northern
False,Remax,240101323-605,Mgarr,Penthouse Duplex,35.91883,14.34947,6.0,3.0,2.0,0.0,0.0,0.0,650,Northern
False,Remax,240361009-389,Swieqi,Apartment,35.92315,14.46222,6.0,2.0,2.0,0.0,0.0,0.0,1100,Northern
False,Remax,240101002-11061,Swieqi,Apartment,35.92315,14.46222,6.0,2.0,2.0,0.0,0.0,0.0,1300,Northern
False,Remax,240361007-666,St Julian's,Apartment,35.91986,14.48087,7.0,3.0,2.0,0.0,0.0,0.0,1100,Central
False,Remax,240391001-242,St Julian's,Terraced House,35.91986,14.48087,9.0,4.0,3.0,0.0,0.0,0.0,3800,Central
False,Remax,240101320-967,Sliema,Townhouse,35.91223,14.49969,10.0,4.0,3.0,0.0,0.0,0.0,3000,Central
False,Remax,240341001-893,Gozo - Nadur,House of Character,36.04965,14.28253,10.0,4.0,4.0,0.0,0.0,0.0,1200,Gozo
False,Remax,240341001-677,Gozo - Xaghra,House of Character,36.05168,14.26752,8.0,4.0,3.0,0.0,0.0,0.0,1100,Gozo
False,Remax,240341001-597,Gozo - Xaghra,Apartment,36.05168,14.26752,6.0,3.0,1.0,0.0,0.0,0.0,450,Gozo
False,Remax,240451034-227,Swieqi,Apartment,35.92315,14.46222,5.0,2.0,2.0,0.0,0.0,0.0,800,Northern
False,Remax,240361007-664,Portomaso,Apartment,35.92136,14.49149,9.0,3.0,3.0,0.0,0.0,0.0,4500,Central
False,Remax,240361007-665,Marsascala,Apartment,35.85982,14.55497,4.0,2.0,1.0,0.0,0.0,0.0,850,South Eastern
False,Remax,240101323-598,Burmarrad,Apartment,35.93393,14.40772,4.0,2.0,2.0,0.0,0.0,0.0,750,Northern
False,Remax,240101323-599,St Paul's Bay,Penthouse,35.93579,14.38177,3.0,2.0,1.0,0.0,0.0,0.0,700,Northern
False,Remax,240101002-13790,Paola,Apartment,35.87471,14.4968,5.0,3.0,2.0,0.0,0.0,0.0,750,South Eastern
False,Remax,240101002-9690,St Julian's,Apartment,35.91986,14.48087,8.0,4.0,2.0,0.0,0.0,0.0,1400,Central
False,Remax,240101323-600,Mgarr,Apartment,35.91883,14.34947,4.0,2.0,1.0,95.0,0.0,0.0,750,Northern
False,Remax,240101323-601,Mgarr,Maisonette,35.91883,14.34947,3.0,2.0,1.0,0.0,0.0,0.0,750,Northern
False,Remax,240101323-603,Qawra,Maisonette,35.95441,14.41972,3.0,2.0,1.0,0.0,0.0,0.0,650,Northern
False,Remax,240101002-9692,Naxxar,Apartment,35.93002,14.42395,6.0,4.0,1.0,0.0,0.0,0.0,800,Northern
False,Remax,240361007-1522,Naxxar,Apartment,35.93002,14.42395,6.0,4.0,1.0,0.0,0.0,0.0,800,Northern
False,Remax,240101002-24120,High Ridge,Villa Semi-detached,35.9274,14.46457,12.0,7.0,5.0,0.0,0.0,0.0,5500,Northern
False,Remax,240361025-709,St Julian's,Apartment,35.91986,14.48087,7.0,3.0,3.0,0.0,0.0,0.0,2000,Central
False,Remax,240101002-11057,Valletta,Apartment,35.89849,14.50879,5.0,2.0,2.0,0.0,0.0,0.0,1400,South Eastern
False,Remax,240341001-624,Gozo - Ghajnsielem,Apartment,36.02502,14.28362,7.0,3.0,2.0,0.0,0.0,0.0,850,Gozo
False,Remax,240101002-11056,Valletta,Apartment,35.89849,14.50879,6.0,2.0,1.0,0.0,0.0,0.0,1500,South Eastern
False,Remax,240101002-23979,St Julian's,Apartment,35.91986,14.48087,3.0,2.0,1.0,0.0,0.0,0.0,60,Central
False,Remax,240361010-567,Swieqi,Villa Semi-detached,35.92315,14.46222,11.0,3.0,4.0,0.0,0.0,0.0,3500,Northern
False,Remax,240101002-24047,High Ridge,Sky Villa,35.9274,14.46457,12.0,7.0,5.0,0.0,0.0,0.0,6500,Northern
False,Remax,240101002-11053,Swatar,Maisonette,35.8977,14.47191,5.0,2.0,2.0,0.0,0.0,0.0,850,Central
False,Remax,240101002-22094,Sliema,Apartment,35.91223,14.49969,7.0,3.0,2.0,0.0,0.0,0.0,4500,Central
False,Remax,240451034-271,Sliema,Apartment,35.91223,14.49969,4.0,2.0,1.0,90.0,0.0,0.0,750,Central
False,Remax,240361001-2226,Ta' Giorni,Villa Semi-detached,35.91387,14.48424,9.0,3.0,3.0,0.0,0.0,0.0,2500,Central
False,Remax,240101002-23891,Marsaxlokk,Farmhouse,35.83352,14.54064,7.0,4.0,3.0,0.0,0.0,0.0,475,South Eastern
False,Remax,240101323-594,Mellieha,Penthouse,35.96342,14.33521,3.0,2.0,1.0,95.0,0.0,0.0,700,Northern
False,Remax,240101323-596,St Paul's Bay,Apartment,35.93579,14.38177,3.0,2.0,1.0,0.0,0.0,0.0,750,Northern
False,Remax,240101323-595,Mellieha,Penthouse,35.96342,14.33521,2.0,1.0,1.0,55.0,0.0,0.0,600,Northern
False,Remax,240361001-1559,Sliema,Apartment,35.91223,14.49969,3.0,2.0,1.0,0.0,0.0,0.0,800,Central
False,Remax,240101002-15913,Kappara,Maisonette,35.9077,14.4829,4.0,2.0,1.0,0.0,0.0,0.0,700,Central
False,Remax,240101323-593,Mgarr,Terraced House,35.91883,14.34947,5.0,3.0,2.0,0.0,0.0,0.0,1300,Northern
False,Remax,240101323-591,St Paul's Bay,Apartment,35.93579,14.38177,3.0,2.0,1.0,0.0,0.0,0.0,700,Northern
False,Remax,240101320-629,Sliema,Penthouse,35.91223,14.49969,3.0,1.0,1.0,0.0,0.0,0.0,1500,Central
False,Remax,240101002-11044,Msida,Apartment,35.89782,14.47937,7.0,4.0,2.0,0.0,0.0,0.0,850,Central
False,Remax,240101002-23895,Mellieha,Apartment,35.96342,14.33521,6.0,3.0,3.0,0.0,0.0,0.0,74,Northern
False,Remax,240361010-8,Sliema,Penthouse,35.91223,14.49969,4.0,2.0,1.0,0.0,0.0,0.0,1400,Central
False,Remax,240101323-588,St Paul's Bay,Maisonette,35.93579,14.38177,5.0,3.0,2.0,0.0,0.0,0.0,1750,Northern
False,Remax,240101323-589,Mellieha,Apartment,35.96342,14.33521,5.0,3.0,2.0,0.0,0.0,0.0,750,Northern
False,Remax,240101323-590,St Paul's Bay,Apartment,35.93579,14.38177,3.0,2.0,1.0,0.0,0.0,0.0,750,Northern
False,Remax,240101002-9683,St Julian's,Apartment,35.91986,14.48087,6.0,3.0,2.0,0.0,0.0,0.0,1000,Central
False,Remax,240391016-153,Vittoriosa,Apartment,35.88928,14.51901,5.0,3.0,2.0,0.0,0.0,0.0,2000,South Eastern
False,Remax,240101002-23993,Sliema,Apartment,35.91223,14.49969,7.0,3.0,2.0,0.0,0.0,0.0,75,Central
False,Remax,240101323-587,Naxxar,House of Character,35.93002,14.42395,5.0,3.0,2.0,0.0,0.0,0.0,1000,Northern
False,Remax,240101002-9246,Gzira,Apartment,35.90512,14.49346,3.0,1.0,1.0,50.0,0.0,10.0,650,Central
False,Remax,240101002-24019,Sliema,Apartment,35.91223,14.49969,0.0,0.0,0.0,0.0,0.0,0.0,290,Central
False,Remax,240101002-24045,Bugibba,Apartment,35.95205,14.40935,6.0,3.0,2.0,0.0,105.0,0.0,1200,Northern
False,Remax,240451015-112,Portomaso,Apartment,35.92136,14.49149,6.0,2.0,3.0,0.0,0.0,0.0,1400,Central
False,Remax,240361001-2187,Msida,Apartment,35.89782,14.47937,5.0,2.0,2.0,0.0,0.0,0.0,750,Central
False,Remax,240101002-8682,Valletta,Apartment,35.89849,14.50879,7.0,4.0,2.0,0.0,0.0,0.0,2500,South Eastern
False,Remax,240101323-584,Qawra,Apartment,35.95441,14.41972,5.0,3.0,2.0,150.0,0.0,0.0,1000,Northern
False,Remax,240361001-2168,Sliema,Penthouse,35.91223,14.49969,3.0,1.0,1.0,0.0,0.0,0.0,900,Central
False,Remax,240101002-9244,Swieqi,Maisonette,35.92315,14.46222,5.0,1.0,2.0,0.0,0.0,0.0,900,Northern
False,Remax,240101002-11040,Attard,Apartment,35.89158,14.4248,4.0,1.0,1.0,0.0,0.0,0.0,700,Central
False,Remax,240101002-24040,Mellieha,Apartment,35.96342,14.33521,3.0,2.0,1.0,0.0,0.0,0.0,83,Northern
False,Remax,240101002-24137,Mellieha,Apartment,35.96342,14.33521,4.0,2.0,2.0,0.0,0.0,0.0,150,Northern
False,Remax,240451015-114,San Gwann,Apartment,35.90863,14.47988,5.0,2.0,2.0,0.0,0.0,0.0,900,Central
False,Remax,240101002-11041,St Julian's,Apartment,35.91986,14.48087,3.0,2.0,0.0,0.0,0.0,0.0,750,Central
False,Remax,240101002-11038,Qawra,Apartment,35.95441,14.41972,5.0,2.0,2.0,0.0,0.0,0.0,950,Northern
False,Remax,240381001-588,Sliema,Apartment,35.91223,14.49969,5.0,2.0,2.0,10.0,10.0,10.0,900,Central
False,Remax,240101002-15909,San Gwann,Apartment,35.90863,14.47988,5.0,2.0,2.0,0.0,0.0,0.0,950,Central
False,Remax,240451015-115,San Gwann,Apartment,35.90863,14.47988,5.0,2.0,2.0,0.0,0.0,0.0,1000,Central
False,Remax,240101320-1620,Tigne Point,Apartment,35.91223,14.49997,5.0,2.0,2.0,0.0,0.0,0.0,2900,Central
False,Remax,240361010-74,St Julian's,Apartment,35.91986,14.48087,6.0,3.0,2.0,0.0,0.0,0.0,1200,Central
False,Remax,240361010-75,St Julian's,Apartment,35.91986,14.48087,6.0,3.0,2.0,0.0,0.0,0.0,1400,Central
False,Remax,240361010-76,St Julian's,Apartment,35.91986,14.48087,6.0,3.0,2.0,0.0,0.0,0.0,1100,Central
False,Remax,240361010-73,St Julian's,Apartment,35.91986,14.48087,6.0,3.0,2.0,0.0,0.0,0.0,1300,Central
False,Remax,240361010-78,St Julian's,Apartment,35.91986,14.48087,6.0,3.0,2.0,0.0,0.0,0.0,1200,Central
False,Remax,240361010-77,St Julian's,Apartment,35.91986,14.48087,6.0,3.0,2.0,0.0,0.0,0.0,1200,Central
False,Remax,240101323-579,St Paul's Bay,Penthouse,35.93579,14.38177,2.0,1.0,1.0,0.0,0.0,0.0,800,Northern
False,Remax,240101323-580,Rabat,Townhouse,35.88588,14.35485,2.0,1.0,1.0,55.0,0.0,0.0,1200,Northern
False,Remax,240101323-578,St Paul's Bay,Apartment,35.93579,14.38177,3.0,2.0,1.0,0.0,0.0,0.0,750,Northern
False,Remax,240101002-11981,Sliema,Apartment,35.91223,14.49969,5.0,3.0,2.0,0.0,0.0,0.0,750,Central
False,Remax,240361001-2238,San Pawl tat Targa,Bungalow Detached,35.92031,14.43524,9.0,5.0,4.0,0.0,0.0,0.0,4000,Northern
False,Remax,240101320-584,Sliema,Apartment,35.91223,14.49969,5.0,1.0,2.0,0.0,0.0,0.0,980,Central
False,Remax,240341001-275,Gozo - San Lawrenz,Terraced House,36.04797,14.18916,16.0,6.0,8.0,0.0,0.0,0.0,2000,Gozo
False,Remax,240101320-701,Sliema,Apartment,35.91223,14.49969,3.0,1.0,1.0,0.0,0.0,0.0,900,Central
False,Remax,240451003-1503,St Julian's,Penthouse,35.91986,14.48087,7.0,3.0,2.0,0.0,0.0,0.0,1900,Central
False,Remax,240101002-18046,St Julian's,Apartment,35.91986,14.48087,6.0,2.0,3.0,0.0,0.0,0.0,1300,Central
False,Remax,240361001-2395,Swieqi,Penthouse,35.92315,14.46222,5.0,2.0,2.0,0.0,0.0,0.0,1600,Northern
False,Remax,240341001-480,Gozo - Ghasri,House of Character,36.0658,14.2157,10.0,5.0,4.0,0.0,0.0,0.0,700,Gozo
False,Remax,240101002-22381,Balzan,Townhouse,35.89738,14.44741,7.0,3.0,4.0,0.0,0.0,0.0,4300,Central
False,Remax,240101002-22027,St Julian's,Apartment,35.91986,14.48087,5.0,3.0,2.0,0.0,0.0,0.0,1100,Central
False,Remax,240101002-22323,Rabat,Apartment,35.88588,14.35485,0.0,0.0,0.0,0.0,0.0,0.0,1000,Northern
False,Remax,240361001-1589,San Gwann,Apartment,35.90863,14.47988,5.0,2.0,2.0,0.0,0.0,0.0,700,Central
False,Remax,240101323-572,Mosta,Apartment,35.91184,14.41168,7.0,3.0,2.0,0.0,0.0,0.0,850,Northern
False,Remax,240451015-105,Fort Cambridge,Apartment,35.90931,14.50988,3.0,1.0,1.0,0.0,0.0,0.0,1500,Central
False,Remax,240101002-22017,Swieqi,Maisonette,35.92315,14.46222,0.0,0.0,0.0,0.0,0.0,0.0,750,Northern
False,Remax,240101002-21903,St Julian's,Apartment,35.91986,14.48087,7.0,4.0,2.0,0.0,0.0,0.0,1400,Central
False,Remax,240101323-567,Mellieha,Apartment,35.96342,14.33521,7.0,3.0,2.0,115.0,0.0,0.0,900,Northern
False,Remax,240101323-566,Mellieha,Apartment,35.96342,14.33521,5.0,3.0,2.0,115.0,0.0,0.0,900,Northern
False,Remax,240101323-568,Mellieha,Apartment,35.96342,14.33521,5.0,3.0,2.0,115.0,0.0,0.0,900,Northern
False,Remax,240101323-569,Mellieha,Apartment,35.96342,14.33521,5.0,3.0,2.0,115.0,0.0,0.0,900,Northern
False,Remax,240101002-11035,The Village,Apartment,35.91986,14.48087,4.0,2.0,1.0,0.0,0.0,0.0,800,Northern
False,Remax,240101002-9676,Sliema,Apartment,35.91223,14.49969,4.0,1.0,1.0,0.0,0.0,0.0,800,Central
False,Remax,240101323-570,Mellieha,Maisonette,35.96342,14.33521,5.0,3.0,2.0,115.0,0.0,0.0,800,Northern
False,Remax,240101002-9675,Sliema,Apartment,35.91223,14.49969,4.0,1.0,1.0,0.0,0.0,0.0,800,Central
False,Remax,240101002-10931,Rabat,Apartment,35.88588,14.35485,6.0,3.0,2.0,0.0,0.0,0.0,1050,Northern
False,Remax,240101002-8339,Rabat,Apartment,35.88588,14.35485,6.0,3.0,2.0,0.0,0.0,0.0,1050,Northern
False,Remax,240101002-9461,Rabat,Apartment,35.88588,14.35485,6.0,3.0,2.0,0.0,0.0,0.0,1050,Northern
False,Remax,240101002-9462,Rabat,Apartment,35.88588,14.35485,6.0,3.0,2.0,0.0,0.0,0.0,1050,Northern
False,Remax,240101002-8341,Rabat,Penthouse,35.88588,14.35485,5.0,2.0,2.0,0.0,0.0,0.0,1250,Northern
False,Remax,240101002-8342,Rabat,Penthouse,35.88588,14.35485,6.0,3.0,2.0,0.0,0.0,0.0,1500,Northern
False,Remax,240101002-10180,Marsaxlokk,Apartment,35.83352,14.54064,5.0,2.0,2.0,0.0,0.0,0.0,750,South Eastern
False,Remax,240101002-10181,Marsaxlokk,Apartment,35.83352,14.54064,5.0,2.0,2.0,0.0,0.0,0.0,750,South Eastern
False,Remax,240101002-6273,St Julian's,Apartment,35.91986,14.48087,7.0,3.0,2.0,0.0,0.0,0.0,1000,Central
False,Remax,240101320-1065,Wardija,Farmhouse,35.93704,14.39003,9.0,4.0,2.0,0.0,0.0,0.0,4000,Northern
False,Remax,240101002-13454,Sliema,Penthouse Duplex,35.91223,14.49969,5.0,2.0,2.0,0.0,0.0,0.0,1200,Central
False,Remax,240101323-564,St Paul's Bay,Penthouse,35.93579,14.38177,3.0,2.0,1.0,0.0,0.0,0.0,700,Northern
False,Remax,240101002-22438,Sliema,Apartment,35.91223,14.49969,6.0,2.0,1.0,0.0,0.0,0.0,1300,Central
False,Remax,240451034-261,Sliema,Apartment,35.91223,14.49969,3.0,1.0,1.0,0.0,0.0,0.0,650,Central
False,Remax,240381006-3,Naxxar,Townhouse,35.93002,14.42395,9.0,3.0,3.0,0.0,0.0,0.0,1200,Northern
False,Remax,240101002-8486,Swieqi,Maisonette,35.92315,14.46222,6.0,2.0,2.0,0.0,0.0,0.0,1200,Northern
False,Remax,240101002-9674,Valletta,Apartment,35.89849,14.50879,6.0,2.0,2.0,0.0,0.0,0.0,1500,South Eastern
False,Remax,240101002-15897,St Julian's,Apartment,35.91986,14.48087,3.0,2.0,0.0,0.0,0.0,0.0,800,Central
False,Remax,240101323-557,Xemxija,Apartment,35.95131,14.38,5.0,3.0,2.0,0.0,0.0,0.0,1250,Northern
False,Remax,240101323-555,Mgarr,Maisonette,35.91883,14.34947,5.0,3.0,2.0,115.0,0.0,0.0,750,Northern
False,Remax,240101002-23984,Xemxija,Maisonette,35.95131,14.38,5.0,2.0,2.0,0.0,0.0,0.0,770,Northern
False,Remax,240101002-8674,St Julian's,Apartment,35.91986,14.48087,8.0,4.0,2.0,0.0,0.0,0.0,800,Central
False,Remax,240101002-8673,St Julian's,Apartment,35.91986,14.48087,8.0,4.0,2.0,0.0,0.0,0.0,800,Central
False,Remax,240101323-554,Mellieha,Maisonette,35.96342,14.33521,4.0,3.0,1.0,95.0,0.0,0.0,750,Northern
False,Remax,240101323-552,Birkirkara,Maisonette,35.89574,14.45658,7.0,3.0,1.0,0.0,0.0,0.0,850,Central
False,Remax,240101323-551,St Paul's Bay,Apartment,35.93579,14.38177,5.0,3.0,2.0,0.0,0.0,0.0,750,Northern
False,Remax,240101320-998,Pender Place,Apartment,35.92248,14.48854,7.0,3.0,2.0,0.0,0.0,0.0,2400,Central
False,Remax,240361001-1997,Pembroke,Apartment,35.93062,14.47199,3.0,2.0,1.0,0.0,0.0,0.0,1200,Northern
False,Remax,240101002-8701,Gzira,Apartment,35.90512,14.49346,6.0,2.0,2.0,0.0,0.0,0.0,900,Central
False,Remax,240101002-22325,St Julian's,Apartment,35.91986,14.48087,5.0,3.0,2.0,0.0,0.0,0.0,2500,Central
False,Remax,240361001-1721,Valletta,Apartment,35.89849,14.50879,5.0,2.0,1.0,0.0,0.0,0.0,1000,South Eastern
False,Remax,240361001-1915,Msida,Apartment,35.89782,14.47937,4.0,2.0,1.0,0.0,0.0,0.0,1100,Central
False,Remax,240101002-22560,Swieqi,Apartment,35.92315,14.46222,5.0,2.0,2.0,0.0,0.0,0.0,1000,Northern
False,Remax,240101002-8481,Valletta,Apartment,35.89849,14.50879,3.0,1.0,1.0,0.0,0.0,0.0,95,South Eastern
False,Remax,240451003-514,Valletta,Townhouse,35.89849,14.50879,5.0,1.0,3.0,0.0,0.0,0.0,750,South Eastern
False,Remax,240101002-10177,Birzebbuga,Apartment,35.8238,14.50649,4.0,2.0,1.0,0.0,0.0,0.0,700,Southern
False,Remax,240101002-10176,Birzebbuga,Apartment,35.8238,14.50649,4.0,2.0,1.0,0.0,0.0,0.0,700,Southern
False,Remax,240381001-962,Sliema,Apartment,35.91223,14.49969,7.0,2.0,2.0,0.0,0.0,0.0,1000,Central
False,Remax,240101323-548,St Paul's Bay,Townhouse,35.93579,14.38177,3.0,2.0,1.0,0.0,0.0,0.0,900,Northern
False,Remax,240101002-14626,St Andrew's,Maisonette,35.91866,14.48066,6.0,3.0,2.0,0.0,0.0,0.0,1400,
False,Remax,240101002-14180,Naxxar,Apartment,35.93002,14.42395,6.0,3.0,2.0,0.0,0.0,0.0,850,Northern
False,Remax,240101002-15894,Lija,Penthouse,35.90114,14.43885,5.0,2.0,2.0,0.0,0.0,0.0,700,Central
False,Remax,240101002-10172,Xghajra,Apartment,35.88463,14.54172,6.0,4.0,1.0,0.0,0.0,0.0,850,South Eastern
False,Remax,240101002-9229,Swieqi,Apartment,35.92315,14.46222,7.0,4.0,2.0,0.0,0.0,0.0,1050,Northern
False,Remax,240361007-650,Portomaso,Apartment,35.92136,14.49149,6.0,2.0,2.0,0.0,0.0,0.0,1500,Central
False,Remax,240101323-546,Mellieha,Apartment,35.96342,14.33521,5.0,3.0,2.0,115.0,0.0,0.0,1000,Northern
False,Remax,240101323-545,St Paul's Bay,Penthouse,35.93579,14.38177,3.0,2.0,1.0,0.0,0.0,0.0,750,Northern
False,Remax,240101002-20372,St Julian's,Apartment,35.91986,14.48087,5.0,2.0,2.0,0.0,0.0,0.0,2500,Central
False,Remax,240101002-11978,Gzira,Apartment,35.90512,14.49346,5.0,2.0,2.0,0.0,0.0,0.0,1400,Central
False,Remax,240101002-11018,Swieqi,Maisonette,35.92315,14.46222,7.0,4.0,2.0,0.0,0.0,0.0,1000,Northern
False,Remax,240101002-22274,St Julian's,Apartment,35.91986,14.48087,4.0,2.0,2.0,0.0,0.0,0.0,1200,Central
False,Remax,240101323-544,St Paul's Bay,Apartment,35.93579,14.38177,5.0,3.0,2.0,0.0,0.0,0.0,700,Northern
False,Remax,240101002-9227,Birkirkara,Apartment,35.89574,14.45658,6.0,3.0,2.0,0.0,0.0,0.0,750,Central
False,Remax,240451034-191,St Julian's,Apartment,35.91986,14.48087,5.0,2.0,2.0,0.0,0.0,0.0,1200,Central
False,Remax,240361007-647,Birkirkara,Apartment,35.89574,14.45658,7.0,2.0,2.0,0.0,0.0,0.0,950,Central
False,Remax,240451034-57,Ta' Xbiex,Apartment,35.89926,14.49362,6.0,3.0,2.0,0.0,0.0,0.0,3000,Central
False,Remax,240101002-21842,St Julian's,Apartment,35.91986,14.48087,3.0,1.0,1.0,0.0,0.0,0.0,850,Central
False,Remax,240361007-645,Sliema,Apartment,35.91223,14.49969,5.0,2.0,2.0,0.0,0.0,0.0,850,Central
False,Remax,240361007-649,Birkirkara,Apartment,35.89574,14.45658,7.0,2.0,2.0,0.0,0.0,0.0,980,Central
False,Remax,240361007-648,Birkirkara,Apartment,35.89574,14.45658,7.0,2.0,2.0,0.0,0.0,0.0,980,Central
False,Remax,240101002-8473,St Julian's,Penthouse,35.91986,14.48087,3.0,1.0,1.0,0.0,0.0,0.0,900,Central
False,Remax,240451015-106,Gzira,Apartment,35.90512,14.49346,5.0,2.0,2.0,0.0,0.0,0.0,1000,Central
False,Remax,240101002-6263,Msida,Apartment,35.89782,14.47937,4.0,2.0,1.0,0.0,0.0,0.0,1200,Central
False,Remax,240101002-8666,Valletta,Townhouse,35.89849,14.50879,6.0,2.0,2.0,0.0,0.0,0.0,2900,South Eastern
False,Remax,240101002-17600,Swieqi,Maisonette,35.92315,14.46222,4.0,2.0,1.0,0.0,0.0,0.0,1200,Northern
False,Remax,240361007-636,Sliema,Apartment,35.91223,14.49969,6.0,3.0,2.0,0.0,0.0,0.0,1150,Central
False,Remax,240101002-8470,Sliema,Apartment,35.91223,14.49969,7.0,3.0,3.0,0.0,0.0,0.0,850,Central
False,Remax,240361001-2374,Naxxar,Apartment,35.93002,14.42395,5.0,3.0,2.0,0.0,0.0,0.0,1100,Northern
False,Remax,240451015-102,Gzira,Apartment,35.90512,14.49346,6.0,3.0,2.0,0.0,0.0,0.0,1000,Central
False,Remax,240381001-1971,Marsascala,Maisonette,35.85982,14.55497,6.0,3.0,2.0,0.0,0.0,0.0,1000,South Eastern
False,Remax,240361001-99,St Julian's,Apartment,35.91986,14.48087,7.0,3.0,2.0,0.0,0.0,0.0,1300,Central
False,Remax,240101002-20494,St Julian's,Apartment,35.91986,14.48087,6.0,3.0,2.0,0.0,0.0,0.0,1100,Central
False,Remax,240101002-10164,Tarxien,Maisonette,35.86768,14.50854,7.0,3.0,2.0,0.0,0.0,0.0,1200,South Eastern
False,Remax,240101002-21015,Swieqi,Penthouse,35.92315,14.46222,5.0,2.0,2.0,0.0,0.0,0.0,1700,Northern
False,Remax,240101323-540,Qawra,Apartment,35.95441,14.41972,4.0,3.0,1.0,0.0,0.0,0.0,750,Northern
False,Remax,240101320-141,Sliema,Apartment,35.91223,14.49969,6.0,3.0,1.0,0.0,0.0,0.0,1500,Central
False,Remax,240101323-542,St Paul's Bay,Apartment,35.93579,14.38177,4.0,3.0,1.0,115.0,0.0,0.0,650,Northern
False,Remax,240101002-15889,Sliema,Penthouse,35.91223,14.49969,4.0,1.0,2.0,0.0,0.0,0.0,750,Central
False,Remax,240361009-715,Sliema,Apartment,35.91223,14.49969,6.0,4.0,2.0,0.0,0.0,0.0,2000,Central
False,Remax,240361001-1619,Msida,Apartment,35.89782,14.47937,10.0,4.0,4.0,0.0,0.0,0.0,1600,Central
False,Remax,240101323-539,St Paul's Bay,Penthouse,35.93579,14.38177,4.0,2.0,2.0,0.0,0.0,0.0,900,Northern
False,Remax,240101323-538,St Paul's Bay,Penthouse,35.93579,14.38177,4.0,2.0,2.0,0.0,0.0,0.0,900,Northern
False,Remax,240101323-537,St Paul's Bay,Penthouse,35.93579,14.38177,4.0,2.0,2.0,0.0,0.0,0.0,850,Northern
False,Remax,240101323-536,St Paul's Bay,Penthouse,35.93579,14.38177,2.0,1.0,1.0,0.0,0.0,0.0,650,Northern
False,Remax,240101002-21767,St Julian's,Apartment,35.91986,14.48087,5.0,2.0,2.0,0.0,0.0,0.0,1700,Central
False,Remax,240101320-195,Pender Place,Apartment,35.92248,14.48854,3.0,1.0,1.0,0.0,0.0,0.0,1200,Central
False,Remax,240451003-329,St Julian's,Apartment,35.91986,14.48087,3.0,1.0,1.0,0.0,0.0,0.0,1500,Central
False,Remax,240361007-633,Portomaso,Apartment,35.92136,14.49149,5.0,2.0,2.0,0.0,0.0,0.0,1800,Central
False,Remax,240361010-52,Msida,Apartment,35.89782,14.47937,6.0,3.0,2.0,0.0,0.0,0.0,1200,Central
False,Remax,240361010-51,Msida,Apartment,35.89782,14.47937,6.0,3.0,2.0,0.0,0.0,0.0,1100,Central
False,Remax,240361010-53,Msida,Apartment,35.89782,14.47937,6.0,3.0,2.0,0.0,0.0,0.0,1000,Central
False,Remax,240451020-27,Sliema,Apartment,35.91223,14.49969,3.0,1.0,1.0,0.0,0.0,0.0,750,Central
False,Remax,240101002-9925,Ta' l-Ibragg,Maisonette,35.92097,14.47138,4.0,2.0,1.0,0.0,0.0,0.0,1050,Northern
False,Remax,240101320-177,St Julian's,Apartment,35.91986,14.48087,6.0,3.0,2.0,0.0,0.0,0.0,1200,Central
False,Remax,240101002-8660,Sliema,Penthouse,35.91223,14.49969,4.0,1.0,2.0,0.0,0.0,0.0,1000,Central
False,Remax,240361007-632,Sliema,Apartment,35.91223,14.49969,7.0,3.0,2.0,160.0,0.0,0.0,1350,Central
False,Remax,240361010-50,Msida,Penthouse,35.89782,14.47937,6.0,3.0,2.0,0.0,0.0,0.0,1100,Central
False,Remax,240101002-24067,Tigne Point,Apartment,35.91223,14.49997,5.0,3.0,2.0,0.0,0.0,0.0,260,Central
False,Remax,240101002-10156,Marsascala,Terraced House,35.85982,14.55497,12.0,5.0,2.0,0.0,0.0,0.0,900,South Eastern
False,Remax,240101002-15886,Sliema,Apartment,35.91223,14.49969,6.0,3.0,2.0,0.0,0.0,0.0,1050,Central
False,Remax,240101002-8657,St Julian's,Apartment,35.91986,14.48087,5.0,2.0,1.0,0.0,0.0,0.0,800,Central
False,Remax,240101002-15885,Sliema,Apartment,35.91223,14.49969,4.0,1.0,2.0,0.0,0.0,0.0,1050,Central
False,Remax,240101323-532,Mellieha,Apartment,35.96342,14.33521,4.0,2.0,2.0,0.0,0.0,0.0,800,Northern
False,Remax,240341001-230,Gozo - Xaghra,Farmhouse,36.05168,14.26752,9.0,3.0,4.0,0.0,0.0,0.0,170,Gozo
False,Remax,240361007-626,St Julian's,Apartment,35.91986,14.48087,5.0,2.0,2.0,0.0,0.0,0.0,1400,Central
False,Remax,240361007-627,Sliema,Apartment,35.91223,14.49969,7.0,2.0,3.0,0.0,0.0,0.0,2600,Central
False,Remax,240361007-629,Madliena,Apartment,35.92313,14.47163,7.0,3.0,2.0,0.0,0.0,0.0,1750,Northern
False,Remax,240361007-630,Madliena,Apartment,35.92313,14.47163,7.0,3.0,2.0,0.0,0.0,0.0,1600,Northern
False,Remax,240101002-12253,Valletta,Apartment,35.89849,14.50879,3.0,1.0,1.0,0.0,0.0,0.0,700,South Eastern
